time	live	death
17600	0	10000
17602	0	10000
17604	0	10000
17606	0	10000
17608	0	10000
17610	0	10000
17612	0	10000
17614	0	10000
17616	0	10000
17618	0	10000
17620	0	10000
17622	0	10000
17624	0	10000
17626	0	10000
17628	0	10000
17630	0	10000
17632	0	10000
17634	0	10000
17636	0	10000
17638	0	10000
17640	0	10000
17642	0	10000
17644	0	10000
17646	0	10000
17648	0	10000
17650	0	10000
17652	0	10000
17654	0	10000
17656	0	10000
17658	0	10000
17660	0	10000
17662	0	10000
17664	0	10000
17666	0	10000
17668	0	10000
17670	0	10000
17672	0	10000
17674	0	10000
17676	0	10000
17678	0	10000
17680	0	10000
17682	0	10000
17684	0	10000
17686	0	10000
17688	0	10000
17690	0	10000
17692	0	10000
17694	0	10000
17696	0	10000
17698	0	10000
17700	0	10000
17702	0	10000
17704	0	10000
17706	0	10000
17708	0	10000
17710	0	10000
17712	0	10000
17714	0	10000
17716	0	10000
17718	0	10000
17720	0	10000
17722	0	10000
17724	0	10000
17726	0	10000
17728	0	10000
17730	0	10000
17732	0	10000
17734	0	10000
17736	0	10000
17738	0	10000
17740	0	10000
17742	0	10000
17744	0	10000
17746	0	10000
17748	0	10000
17750	0	10000
17752	0	10000
17754	0	10000
17756	0	10000
17758	0	10000
17760	0	10000
17762	0	10000
17764	0	10000
17766	0	10000
17768	0	10000
17770	0	10000
17772	0	10000
17774	0	10000
17776	0	10000
17778	0	10000
17780	0	10000
17782	0	10000
17784	0	10000
17786	0	10000
17788	0	10000
17790	0	10000
17792	0	10000
17794	0	10000
17796	0	10000
17798	0	10000
17800	0	10000
17802	0	10000
17804	0	10000
17806	0	10000
17808	0	10000
17810	0	10000
17812	0	10000
17814	0	10000
17816	0	10000
17818	0	10000
17820	0	10000
17822	0	10000
17824	0	10000
17826	0	10000
17828	0	10000
17830	0	10000
17832	0	10000
17834	0	10000
17836	0	10000
17838	0	10000
17840	0	10000
17842	0	10000
17844	0	10000
17846	0	10000
17848	0	10000
17850	0	10000
17852	0	10000
17854	0	10000
17856	0	10000
17858	0	10000
17860	0	10000
17862	0	10000
17864	0	10000
17866	0	10000
17868	0	10000
17870	0	10000
17872	0	10000
17874	0	10000
17876	0	10000
17878	0	10000
17880	0	10000
17882	0	10000
17884	0	10000
17886	0	10000
17888	0	10000
17890	0	10000
17892	0	10000
17894	0	10000
17896	0	10000
17898	0	10000
17900	0	10000
17902	0	10000
17904	0	10000
17906	0	10000
17908	0	10000
17910	0	10000
17912	0	10000
17914	0	10000
17916	0	10000
17918	0	10000
17920	0	10000
17922	0	10000
17924	0	10000
17926	0	10000
17928	0	10000
17930	0	10000
17932	0	10000
17934	0	10000
17936	0	10000
17938	0	10000
17940	0	10000
17942	0	10000
17944	0	10000
17946	0	10000
17948	0	10000
17950	0	10000
17952	0	10000
17954	0	10000
17956	0	10000
17958	0	10000
17960	0	10000
17962	0	10000
17964	0	10000
17966	0	10000
17968	0	10000
17970	0	10000
17972	0	10000
17974	0	10000
17976	0	10000
17978	0	10000
17980	0	10000
17982	0	10000
17984	0	10000
17986	0	10000
17988	0	10000
17990	0	10000
17992	0	10000
17994	0	10000
17996	0	10000
17998	0	10000
